PortfolioID,target_return,volatility,sharpe,Ticker,Weight,Ticker_key
22,0.2778963807762094,0.2295872058171969,1.036191803151385,GOOG,0.0116024293877749,GOOG
23,0.2870469977937364,0.2363792516676521,1.0451297905836634,GOOG,0.0,GOOG
24,0.2961976148082156,0.2437274060148944,1.051164573558704,GOOG,3.1328951306590173e-18,GOOG
25,0.305348231813515,0.2515586699236075,1.054816484337809,GOOG,0.0,GOOG
26,0.314498848818251,0.2598936140626895,1.0561969743205717,GOOG,0.0,GOOG
27,0.3236494658156983,0.2686624789391497,1.0557836990700256,GOOG,1.9959914717286104e-17,GOOG
28,0.3328000828517719,0.2778635678861019,1.0537548519919406,GOOG,4.413412978586315e-18,GOOG
29,0.3419506998635155,0.2874673661424976,1.0503825318169804,GOOG,0.0,GOOG
30,0.3511013168899335,0.297459810710973,1.0458599975114462,GOOG,8.236106997717098e-18,GOOG
31,0.3602519337857518,0.3077484044007464,1.0406290632419444,GOOG,2.049749547332512e-17,GOOG
32,0.3694025508162727,0.3183362622461753,1.0347628903223711,GOOG,1.9206663235260946e-18,GOOG
33,0.3785531680224659,0.3291946214578194,1.0284286132112448,GOOG,8.132145655302814e-18,GOOG
34,0.3877037849283204,0.3402976486883621,1.0217637008909828,GOOG,0.0,GOOG
35,0.3968544018212432,0.3516222135546206,1.0148801414271569,GOOG,3.304701178367738e-17,GOOG
36,0.4060050189469226,0.3631476194895567,1.0078684240347833,GOOG,9.790185983460736e-19,GOOG
37,0.4151556358778606,0.3748554345695774,1.000800845554308,GOOG,8.914112870822242e-18,GOOG
38,0.4243062529879772,0.3867289098875484,0.9937355164363698,GOOG,1.7542811779911766e-17,GOOG
39,0.4334568700746335,0.3987533167157268,0.986717485675814,GOOG,2.0174539044651245e-17,GOOG
40,0.4426074870022467,0.4109154088820069,0.9797819169099452,GOOG,4.658132288724415e-18,GOOG
41,0.451758104001215,0.4231800925078103,0.9730091544739088,GOOG,0.0,GOOG
42,0.4609087210127492,0.4355756016050662,0.9663275891985904,GOOG,1.5657081792256158e-17,GOOG
43,0.4700593380350333,0.4480752137173419,0.9597927420871052,GOOG,0.0,GOOG
44,0.4792099550477967,0.4606715685561692,0.9534123332689334,GOOG,3.124140281736765e-17,GOOG
45,0.488360572060606,0.4733564791020619,0.9471943278586316,GOOG,0.0,GOOG
46,0.4975111890932196,0.486123013105149,0.9411428316689452,GOOG,0.0,GOOG
47,0.5066618060863177,0.4989649052617643,0.9352597771209984,GOOG,0.0,GOOG
48,0.5158124230991504,0.5118764839547424,0.929545384509634,GOOG,0.0,GOOG
49,0.5249630403002272,0.5248608276064881,0.9239840635693732,GOOG,0.0,GOOG
50,0.5341136570109982,0.5379210398021608,0.9185616855453838,GOOG,3.2711574497431912e-18,GOOG
51,0.5432642741155921,0.5510517283460877,0.9132795493194013,GOOG,0.0,GOOG
52,0.5524148911516171,0.5642479724462212,0.9081377624275924,GOOG,1.2456240258939742e-17,GOOG
1,0.0948840404973348,0.1436639777814716,0.3820306338783087,DIA,4.3368086899420185e-18,DIA
2,0.1040346575309804,0.1439543295669668,0.4448262009458479,DIA,0.0,DIA
3,0.0857334226609605,0.1446052005829654,0.3162640242300384,DIA,3.969047313034935e-15,DIA
4,0.1131852745537752,0.1450792142276581,0.5044504475943259,DIA,0.0,DIA
5,0.1223358915558633,0.1469959197608286,0.5601236530226748,DIA,2.1684043449710093e-18,DIA
6,0.1314865082920929,0.14953950920541,0.6117882075326697,DIA,0.0,DIA
7,0.1406371254106325,0.1525166449019375,0.6598435565858297,DIA,0.0,DIA
8,0.1497877425899038,0.1558657781454828,0.7043736213053101,DIA,6.938893903907228e-18,DIA
9,0.158938359606175,0.1595639626919378,0.7453961257894013,DIA,1.3877787807814457e-17,DIA
10,0.1680889766083367,0.1635876800723205,0.7829989186943038,DIA,0.0,DIA
11,0.1772395936199666,0.1679105085273374,0.8173377284342075,DIA,4.174178364069192e-18,DIA
12,0.1863902106317621,0.1724578072700806,0.8488465262839919,DIA,0.0,DIA
13,0.1955408276448309,0.177295158899381,0.8772987858800126,DIA,0.0,DIA
14,0.2046914446684751,0.1820052766696597,0.9048718129606248,DIA,0.0,DIA
15,0.2138420616741083,0.1872940140138224,0.9281773504052224,DIA,0.0,DIA
16,0.2229926786751608,0.1928045097398392,0.949109950395258,DIA,0.0,DIA
17,0.2321432956814078,0.1985512209528735,0.967726588430364,DIA,0.0,DIA
18,0.2412939127370602,0.2044313977049636,0.9846526267338273,DIA,0.0,DIA
19,0.2504445297990878,0.2104905829396107,0.9997812104471386,DIA,1.27458435255543e-17,DIA
20,0.25959514673508,0.2167134176068436,1.0132974190525863,DIA,2.5041254900273666e-17,DIA
21,0.2687457637549064,0.2230932126885462,1.0253371718405953,DIA,0.0,DIA
22,0.2778963807762094,0.2295872058171969,1.036191803151385,DIA,4.0889267609617245e-17,DIA
23,0.2870469977937364,0.2363792516676521,1.0451297905836634,DIA,0.0,DIA
24,0.2961976148082156,0.2437274060148944,1.051164573558704,DIA,4.0314985606095976e-17,DIA
25,0.305348231813515,0.2515586699236075,1.054816484337809,DIA,4.513900109754688e-17,DIA
26,0.314498848818251,0.2598936140626895,1.0561969743205717,DIA,0.0,DIA
27,0.3236494658156983,0.2686624789391497,1.0557836990700256,DIA,0.0,DIA
28,0.3328000828517719,0.2778635678861019,1.0537548519919406,DIA,4.49110779950169e-18,DIA
29,0.3419506998635155,0.2874673661424976,1.0503825318169804,DIA,1.188426774207314e-17,DIA
30,0.3511013168899335,0.297459810710973,1.0458599975114462,DIA,0.0,DIA
31,0.3602519337857518,0.3077484044007464,1.0406290632419444,DIA,2.3626803849792418e-17,DIA
32,0.3694025508162727,0.3183362622461753,1.0347628903223711,DIA,5.715060998337281e-17,DIA
33,0.3785531680224659,0.3291946214578194,1.0284286132112448,DIA,0.0,DIA
34,0.3877037849283204,0.3402976486883621,1.0217637008909828,DIA,0.0,DIA
35,0.3968544018212432,0.3516222135546206,1.0148801414271569,DIA,4.3820710721429726e-17,DIA
36,0.4060050189469226,0.3631476194895567,1.0078684240347833,DIA,2.104408574575764e-17,DIA
37,0.4151556358778606,0.3748554345695774,1.000800845554308,DIA,5.11644718726144e-17,DIA
38,0.4243062529879772,0.3867289098875484,0.9937355164363698,DIA,6.716704926354826e-17,DIA
