Date,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY
2015-03-11,27.26382827758789,296.3789978027344,142.5696563720703,,27.32114028930664,36.16541290283203,170.79129028320312
2015-03-12,27.756732940673828,294.35400390625,144.6878662109375,,27.53577423095703,35.33839797973633,172.96275329589844
2015-03-13,27.564926147460938,285.3370056152344,143.54786682128906,,27.12980842590332,35.64851379394531,171.9021453857422
2015-03-14,27.564926147460938,281.885009765625,143.54786682128906,,27.12980842590332,35.64851379394531,171.9021453857422
2015-03-15,27.564926147460938,286.39300537109375,143.54786682128906,,27.12980842590332,35.64851379394531,171.9021453857422
2015-03-16,27.868253707885742,290.5929870605469,145.34274291992188,,27.4862060546875,35.80359649658203,174.1988067626953
2015-03-17,28.334386825561523,285.5050048828125,144.30787658691406,,27.304290771484375,35.92420959472656,173.68101501464844
2015-03-18,28.653335571289062,256.29901123046875,146.11061096191406,,27.733552932739258,36.613399505615234,175.76893615722656
2015-03-19,28.43698501586914,260.9280090332031,145.2456512451172,,27.658706665039062,36.432498931884766,174.9671173095703
2015-03-20,28.08013343811035,261.7489929199219,146.55030822753906,,27.776180267333984,36.94076919555664,176.5115966796875
2015-03-21,28.08013343811035,260.0249938964844,146.55030822753906,,27.776180267333984,36.94076919555664,176.5115966796875
2015-03-22,28.08013343811035,267.9599914550781,146.55030822753906,,27.776180267333984,36.94076919555664,176.5115966796875
2015-03-23,28.3723087310791,266.739990234375,146.46124267578125,,27.69934844970703,36.92354965209961,176.1676483154297
2015-03-24,28.256330490112305,245.59500122070312,145.6352081298828,,28.263437271118164,36.95799255371094,175.177734375
2015-03-25,27.518083572387695,246.19700622558594,143.2785186767578,,27.698110580444336,35.717430114746094,172.6107635498047
2015-03-26,27.709897994995117,248.53199768066406,142.9221649169922,,27.5189208984375,35.5020637512207,172.19961547851562
2015-03-27,27.489089965820312,247.0290069580078,143.18942260742188,,27.18036651611328,35.29531478881836,172.5939178466797
2015-03-28,27.489089965820312,252.79800415039062,143.18942260742188,,27.18036651611328,35.29531478881836,172.5939178466797
2015-03-29,27.489089965820312,242.71299743652344,143.18942260742188,,27.18036651611328,35.29531478881836,172.5939178466797
2015-03-30,28.184951782226562,247.5260009765625,145.27882385253906,,27.363277435302734,35.28670120239258,174.69955444335938
2015-03-31,27.752269744873047,244.2239990234375,143.81301879882812,,27.163516998291016,35.02825927734375,173.1727752685547
2015-04-01,27.712125778198242,247.27200317382812,143.1327667236328,,26.893863677978516,35.07994842529297,172.5603790283203
2015-04-02,27.950769424438477,253.0050048828125,143.6105194091797,,26.54539680480957,34.70950698852539,173.18115234375
2015-04-03,27.950769424438477,254.32200622558594,143.6105194091797,,26.54539680480957,34.70950698852539,173.18115234375
2015-04-04,27.950769424438477,253.69700622558594,143.6105194091797,,26.54539680480957,34.70950698852539,173.18115234375
2015-04-05,27.950769424438477,260.5979919433594,143.6105194091797,,26.54539680480957,34.70950698852539,173.18115234375
2015-04-06,28.40353012084961,255.49200439453125,144.6309356689453,,26.606611251831055,35.794979095458984,174.3472442626953
2015-04-07,28.104665756225586,253.17999267578125,144.49330139160156,,26.619253158569336,35.77775192260742,173.88580322265625
2015-04-08,28.01322364807129,245.02200317382812,144.76055908203125,,26.846771240234375,35.6829948425293,174.4730682373047
2015-04-09,28.227336883544922,243.67599487304688,145.2869415283203,,26.80562973022461,35.734676361083984,175.24485778808594
2015-04-10,28.347766876220703,236.07200622558594,146.07247924804688,,26.76746368408203,35.94144058227539,176.20120239257812
2015-04-11,28.347766876220703,236.552001953125,146.07247924804688,,26.76746368408203,35.94144058227539,176.20120239257812
2015-04-12,28.347766876220703,236.1529998779297,146.07247924804688,,26.76746368408203,35.94144058227539,176.20120239257812
2015-04-13,28.29201889038086,224.58700561523438,145.48138427734375,,26.725826263427734,35.975894927978516,175.40423583984375
2015-04-14,28.169349670410156,219.15899658203125,145.91864013671875,,26.290613174438477,35.881141662597656,175.73977661132812
2015-04-15,28.276405334472656,223.83299255371094,146.4855194091797,,26.396690368652344,36.40664291381836,176.5283203125
2015-04-16,28.14035415649414,228.572998046875,146.5098419189453,,26.45964241027832,36.320491790771484,176.47804260253906
2015-04-17,27.82364273071289,222.8820037841797,144.19863891601562,,25.976350784301758,35.85529327392578,174.44789123535156
2015-04-18,27.82364273071289,223.3560028076172,144.19863891601562,,25.976350784301758,35.85529327392578,174.44789123535156
2015-04-19,27.82364273071289,222.60000610351562,144.19863891601562,,25.976350784301758,35.85529327392578,174.44789123535156
2015-04-20,28.45928382873535,224.62600708007812,145.89224243164062,,26.537961959838867,36.96662139892578,176.0417938232422
2015-04-21,28.305400848388672,235.2689971923828,145.268310546875,,26.46807098388672,36.734004974365234,175.8320770263672
2015-04-22,28.686786651611328,234.17599487304688,145.9165802001953,,26.735490798950195,37.03553771972656,176.69610595703125
2015-04-23,28.920974731445312,236.46200561523438,146.16790771484375,,27.11394500732422,37.33705520629883,177.14076232910156
2015-04-24,29.057035446166992,231.26800537109375,146.30555725097656,,28.009151458740234,41.239620208740234,177.5517578125
2015-04-25,29.057035446166992,226.38999938964844,146.30555725097656,,28.009151458740234,41.239620208740234,177.5517578125
2015-04-26,29.057035446166992,219.42999267578125,146.30555725097656,,28.009151458740234,41.239620208740234,177.5517578125
2015-04-27,29.58561897277832,229.28599548339844,146.0058135986328,,27.604413986206055,41.37744903564453,176.8135986328125
2015-04-28,29.119482040405273,225.85499572753906,146.5487060546875,,27.520414352416992,42.3509407043457,177.3756103515625
2015-04-29,28.691253662109375,225.80799865722656,145.9248046875,,27.291772842407227,42.264793395996094,176.64581298828125
2015-04-30,27.912857055664062,236.14500427246094,144.39315795898438,,26.708242416381836,41.9029655456543,174.875732421875
2015-05-01,28.760387420654297,232.07899475097656,145.7869415283203,,26.73607635498047,41.92018127441406,176.77163696289062
2015-05-02,28.760387420654297,234.92999267578125,145.7869415283203,,26.73607635498047,41.92018127441406,176.77163696289062
2015-05-03,28.760387420654297,240.35800170898438,145.7869415283203,,26.73607635498047,41.92018127441406,176.77163696289062
2015-05-04,28.704633712768555,239.01800537109375,146.2245635986328,,26.87922477722168,41.5583610534668,177.27499389648438
2015-05-05,28.05782699584961,236.12100219726562,145.0657196044922,,26.383174896240234,41.00700759887695,175.24485778808594
2015-05-06,27.88162612915039,229.78199768066406,144.5633087158203,,26.05611801147461,39.86985397338867,174.52340698242188
2015-05-07,28.054088592529297,237.33399963378906,145.28457641601562,,26.378204345703125,40.23168182373047,175.21966552734375
2015-05-08,28.5826473236084,243.86300659179688,147.36724853515625,,26.751981735229492,41.13623046875,177.52664184570312
2015-05-09,28.5826473236084,241.83200073242188,147.36724853515625,,26.751981735229492,41.13623046875,177.52664184570312
2015-05-10,28.5826473236084,240.29600524902344,147.36724853515625,,26.751981735229492,41.13623046875,177.52664184570312
2015-05-11,28.291486740112305,242.1580047607422,146.7432861328125,,26.626726150512695,40.808868408203125,176.67935180664062
2015-05-12,28.19070816040039,241.11199951171875,146.45143127441406,,26.29569435119629,40.79164123535156,176.15081787109375
2015-05-13,28.222061157226562,236.3769989013672,146.47581481933594,,26.324525833129883,41.03284454345703,176.18438720703125
2015-05-14,28.88051986694336,236.9290008544922,147.9263458251953,,26.76093101501465,41.97188949584961,178.02154541015625
2015-05-15,28.840213775634766,237.60499572753906,148.2049560546875,,26.534772872924805,41.61004638671875,178.21449279785156
2015-05-16,28.840213775634766,236.1529998779297,148.2049560546875,,26.534772872924805,41.61004638671875,178.21449279785156
2015-05-17,28.840213775634766,236.802001953125,148.2049560546875,,26.534772872924805,41.61004638671875,178.21449279785156
2015-05-18,29.158239364624023,233.1280059814453,148.3673858642578,,26.457731246948242,41.3602180480957,178.76820373535156
2015-05-19,29.13136863708496,231.94700622558594,148.57034301757812,,26.7092342376709,41.25617599487305,178.70945739746094
2015-05-20,29.12912940979004,234.01800537109375,148.39175415039062,,26.804170608520508,41.25617599487305,178.58367919921875
2015-05-21,29.427011489868164,235.343994140625,148.45669555664062,,26.9652156829834,41.11742401123047,179.103759765625
2015-05-22,29.684545516967773,240.34800720214844,148.02626037597656,,26.845924377441406,40.666542053222656,178.67587280273438
2015-05-23,29.684545516967773,238.8719940185547,148.02626037597656,,26.845924377441406,40.666542053222656,178.67587280273438
2015-05-24,29.684545516967773,240.9530029296875,148.02626037597656,,26.845924377441406,40.666542053222656,178.67587280273438
2015-05-25,29.684545516967773,237.11000061035156,148.02626037597656,,26.845924377441406,40.666542053222656,178.67587280273438
2015-05-26,29.030574798583984,237.11599731445312,146.49130249023438,,26.458724975585938,40.39775466918945,176.75486755371094
2015-05-27,29.572580337524414,237.2830047607422,147.4252471923828,,26.83001708984375,41.282188415527344,178.43264770507812
2015-05-28,29.51435089111328,237.4080047607422,147.2384490966797,,26.82952117919922,41.14345932006836,178.23123168945312
2015-05-29,29.178407669067383,237.0959930419922,146.28012084960938,,26.448287963867188,40.631874084472656,177.12393188476562
2015-05-30,29.178407669067383,233.34500122070312,146.28012084960938,,26.448287963867188,40.631874084472656,177.12393188476562
2015-05-31,29.178407669067383,230.19000244140625,146.28012084960938,,26.448287963867188,40.631874084472656,177.12393188476562
2015-06-01,29.23662757873535,222.92599487304688,146.51568603515625,,26.541730880737305,40.95268630981445,177.4846649169922
2015-06-02,29.106735229492188,225.80299377441406,146.3125762939453,,26.799697875976562,40.68388366699219,177.3085174560547
